age,weight_kg,height_cm,vaccinated,is_male,health_score,exercise_hours,feeding_frequency,grooming_needs
1,36.56,27,False,True,7.72,4.31,four times,3
10,12.41,36,True,True,6.93,0.54,thrice,10
2,20.57,27,True,False,4.93,0.84,thrice,9
2,23.55,70,True,False,4.69,3.92,four times,2
10,13.13,57,True,True,4.26,0.15,four times,5
4,20.47,35,True,True,8.56,2.31,twice,4
1,31.9,49,True,True,5.94,2.79,four times,4
4,5.17,79,False,True,5.5,2.03,twice,8
7,8.13,48,True,False,8.18,2.0,four times,9
8,12.02,72,False,False,1.11,1.28,four times,1
10,26.72,73,True,False,1.03,2.99,four times,3
2,16.37,85,True,False,6.16,1.86,four times,4
7,26.16,98,True,False,2.95,3.19,twice,2
1,32.16,65,False,False,9.57,4.85,thrice,5
4,36.88,72,False,True,1.64,4.92,twice,1
7,11.81,36,True,True,9.7,1.4,twice,1
5,23.76,96,False,True,5.86,1.74,twice,8
1,23.9,67,True,True,7.82,2.7,twice,4
1,38.47,50,False,True,3.22,4.6,thrice,7
1,30.25,30,True,False,9.43,2.59,four times,5
10,25.22,83,True,True,4.03,3.24,twice,7
6,32.44,22,False,True,0.44,0.57,thrice,8
9,16.13,80,False,True,9.07,3.79,four times,4
1,8.96,65,False,True,0.65,0.57,four times,3
8,20.94,26,False,False,0.69,0.56,twice,5
7,25.89,25,False,False,3.55,4.45,four times,7
10,37.99,72,False,False,3.02,4.98,twice,6
1,20.34,38,False,True,1.01,4.6,twice,8
2,16.48,39,False,False,8.74,2.72,four times,2
7,32.36,55,True,True,6.85,3.51,twice,3
5,7.97,34,True,False,1.78,0.46,four times,8
7,11.54,63,True,True,7.41,4.15,twice,4
7,28.86,25,True,True,5.21,2.26,twice,6
7,9.7,35,False,False,5.49,2.3,thrice,6
6,5.85,41,True,False,2.62,4.62,four times,2
4,12.45,38,True,True,8.24,2.9,twice,4
9,29.32,90,False,False,4.72,1.79,four times,5
9,8.99,74,False,False,0.19,2.78,twice,4
4,29.71,39,True,False,3.29,1.6,four times,1
5,33.61,52,False,False,4.11,0.74,twice,8
5,5.78,27,True,False,6.46,2.12,thrice,5
9,32.45,49,True,False,3.59,1.54,twice,5
9,32.5,53,True,True,7.92,0.04,four times,9
4,34.8,84,False,False,1.28,0.82,thrice,9
1,10.68,41,True,True,1.58,1.67,twice,10
4,24.3,50,False,False,6.06,2.06,four times,4
2,39.55,84,True,True,5.24,2.06,twice,8
7,29.3,82,True,False,1.16,0.72,four times,10
9,29.62,57,False,False,7.56,0.5,four times,1
2,38.51,21,True,False,3.37,4.45,four times,4
3,8.22,51,False,False,8.33,3.39,thrice,4
6,15.38,55,False,False,1.3,4.6,thrice,7
10,7.99,30,True,False,4.29,2.87,four times,4
4,14.32,98,False,True,4.39,1.93,twice,8
6,28.68,96,True,False,4.91,4.09,twice,4
6,36.03,76,False,True,8.36,2.62,four times,6
4,25.49,53,True,False,6.97,0.53,twice,10
7,28.99,24,False,True,4.49,2.1,four times,3
10,14.89,62,True,False,4.22,1.83,twice,2
9,26.93,42,False,True,0.91,4.96,four times,3
2,12.21,55,False,False,8.92,2.13,twice,7
3,34.36,92,True,True,3.6,3.85,twice,5
8,29.08,80,True,True,0.92,2.19,four times,4
6,28.02,100,True,True,6.01,2.8,four times,4
8,26.27,83,False,True,8.45,4.21,four times,3
6,16.0,39,False,False,4.28,1.66,twice,6
5,33.72,24,False,False,7.43,0.38,four times,3
9,16.21,34,False,True,4.09,2.28,thrice,1
9,19.14,68,True,True,7.34,2.23,thrice,6
5,13.09,31,True,True,6.36,0.84,twice,5
9,24.67,44,True,True,3.71,0.36,twice,5
7,9.19,52,False,True,6.83,2.02,four times,5
5,33.93,60,False,False,3.99,4.36,thrice,9
4,38.61,85,False,True,4.36,3.76,thrice,3
3,34.19,89,True,False,2.62,3.34,four times,10
8,7.11,35,False,True,1.17,0.03,thrice,2
7,20.34,94,False,False,3.56,3.88,thrice,7
2,20.66,43,False,False,9.9,4.48,four times,5
10,22.11,71,False,True,0.86,2.33,four times,2
2,17.15,44,False,False,8.45,2.11,four times,7
8,19.71,45,False,True,2.75,3.68,four times,1
1,16.09,58,False,False,6.96,1.75,twice,5
6,14.79,34,True,True,1.29,2.92,four times,4
6,28.62,82,False,False,6.13,4.96,twice,2
7,25.23,52,True,True,1.08,0.02,twice,7
9,34.64,44,True,False,3.61,1.83,thrice,9
3,18.53,72,True,True,3.61,2.34,twice,2
6,36.27,64,False,False,6.86,2.47,twice,4
4,25.67,51,False,False,7.52,4.45,four times,1
6,22.12,87,True,False,2.52,3.31,twice,5
4,6.17,97,True,False,4.64,3.02,thrice,9
9,36.69,73,True,False,8.24,2.41,thrice,8
3,28.21,89,False,True,7.07,0.83,thrice,6
5,33.17,74,True,False,3.16,4.16,thrice,1
2,7.37,84,True,False,7.54,1.93,thrice,9
3,35.17,97,False,True,0.66,1.15,four times,7
9,17.91,61,True,False,6.47,4.68,four times,5
9,14.09,96,False,True,8.28,2.75,thrice,2
4,13.99,65,True,True,9.62,3.46,thrice,5
1,28.78,21,False,False,9.35,3.31,four times,9
3,15.96,95,True,True,7.11,3.75,thrice,9
6,8.32,73,False,True,7.48,0.02,thrice,9
6,26.52,48,True,True,9.37,1.0,thrice,10
7,5.65,44,True,False,8.87,4.19,four times,8
4,23.0,94,True,True,5.67,3.67,four times,8
6,36.66,77,False,True,2.72,1.33,twice,6
8,14.03,81,False,True,0.58,1.23,four times,8
2,25.07,35,False,False,3.87,0.2,twice,9
5,16.82,21,True,False,7.18,0.28,thrice,3
10,6.2,38,True,True,1.92,1.15,four times,10
8,15.58,75,False,True,0.95,1.94,twice,7
1,16.34,30,False,False,5.09,4.78,four times,2
10,36.9,92,True,True,0.36,1.1,four times,8
5,30.78,64,True,False,2.69,3.66,thrice,8
1,29.79,45,False,True,8.52,4.3,twice,2
6,17.3,64,False,True,7.55,3.18,thrice,8
4,12.88,89,True,True,6.66,3.98,thrice,2
4,22.24,83,True,True,2.34,4.45,four times,9
4,32.64,24,True,False,7.09,0.98,four times,7
8,19.01,82,True,False,3.97,1.8,thrice,4
9,27.92,49,True,True,5.99,2.01,twice,8
1,17.89,37,False,True,6.67,2.54,thrice,7
10,13.23,99,True,True,1.0,3.49,thrice,4
3,14.9,20,False,True,5.22,2.15,four times,4
6,7.07,84,False,False,1.0,1.95,thrice,2
2,38.13,28,False,True,4.86,0.43,twice,3
7,12.87,52,False,False,3.63,4.4,thrice,8
6,33.56,42,True,True,3.99,0.7,thrice,10
9,10.3,58,True,True,2.67,1.14,thrice,10
8,19.23,83,False,True,2.55,0.3,twice,4
7,31.04,47,False,True,4.93,4.56,twice,9
6,34.1,31,True,False,6.93,1.94,thrice,2
2,9.04,25,True,True,3.58,2.59,four times,3
3,33.78,73,True,True,9.3,3.32,thrice,1
7,28.47,40,False,True,0.92,4.04,thrice,10
8,8.99,30,True,True,4.32,4.39,thrice,4
2,24.49,36,False,True,3.67,4.86,thrice,1
10,5.83,49,False,True,9.97,0.44,four times,3
10,17.33,87,False,True,2.01,4.04,twice,9
4,10.27,93,False,False,7.98,0.71,thrice,6
2,21.33,20,True,True,8.85,0.04,four times,8
4,12.53,28,False,True,7.87,3.68,four times,9
6,13.74,89,True,True,3.37,4.88,thrice,5
8,14.85,74,False,True,4.08,2.21,twice,8
3,25.73,30,True,True,8.11,0.03,thrice,3
5,12.94,74,True,True,7.0,4.73,four times,1
6,20.63,60,True,True,8.55,4.89,four times,1
6,35.26,49,True,True,9.78,0.55,twice,5
7,19.85,44,False,False,0.2,1.44,four times,2
3,14.75,70,True,True,1.86,1.75,twice,9
1,28.57,91,True,False,5.28,4.01,thrice,5
7,36.73,70,True,False,4.29,2.24,twice,2
3,34.7,34,True,False,8.65,3.93,four times,10
6,34.75,20,True,True,1.63,1.37,four times,10
5,29.15,71,False,True,2.46,2.94,four times,6
8,20.38,93,True,True,9.75,1.81,four times,9
4,20.38,25,True,True,3.5,3.06,four times,3
6,6.24,87,True,False,3.19,1.2,four times,10
5,17.25,21,True,False,8.01,2.26,four times,5
3,21.96,74,True,False,8.43,1.05,four times,3
10,21.45,51,False,True,5.68,4.09,twice,2
9,9.8,88,True,False,5.41,2.12,four times,8
3,28.02,93,False,False,9.3,3.0,twice,3
1,18.92,25,True,False,8.35,1.03,twice,10
4,27.07,57,False,True,2.72,3.2,four times,7
10,19.99,96,False,True,3.68,4.8,thrice,9
6,18.67,51,False,False,3.42,0.34,twice,3
3,17.14,53,False,False,1.65,0.96,thrice,6
10,38.97,27,True,True,5.11,1.59,thrice,9
3,14.43,78,False,True,0.75,1.93,twice,3
10,39.96,55,True,False,2.08,2.49,four times,5
1,24.1,33,True,False,2.2,2.91,twice,7
10,12.7,99,True,False,2.89,4.85,thrice,1
1,16.51,85,False,True,4.69,4.34,four times,2
7,18.86,82,True,False,4.21,2.86,twice,9
3,26.11,73,False,False,9.64,2.64,twice,5
7,25.19,79,True,False,1.4,0.62,four times,9
8,25.95,20,True,False,7.53,3.51,thrice,8
6,14.09,47,True,True,8.35,3.14,thrice,5
8,15.74,41,True,True,4.21,0.52,thrice,10
10,24.83,55,True,False,4.93,1.19,four times,10
6,32.2,95,True,True,4.76,2.69,four times,10
2,20.12,73,False,True,4.93,4.13,twice,3
8,30.28,98,False,True,0.5,0.16,thrice,8
1,11.24,93,True,False,3.9,3.84,thrice,4
5,12.35,86,False,False,9.32,2.33,thrice,8
2,31.45,39,True,False,6.06,0.13,thrice,2
9,27.7,31,False,False,0.48,1.0,four times,1
4,29.06,66,False,True,3.4,3.0,four times,7
8,35.16,68,True,False,2.59,0.07,twice,5
1,18.17,81,True,True,7.01,1.94,four times,3
2,5.22,35,False,False,9.15,0.91,thrice,10
8,10.2,45,True,False,5.41,4.29,thrice,2
4,12.81,90,True,True,5.39,0.4,thrice,4
8,20.61,27,True,True,8.98,0.76,thrice,2
3,34.82,96,False,False,1.15,4.21,thrice,7
6,20.03,91,False,True,3.64,4.03,thrice,2
2,9.13,39,True,False,5.41,0.01,thrice,3
9,23.2,75,True,False,7.48,4.13,thrice,9
8,5.95,32,True,False,9.0,1.39,thrice,10
7,7.05,86,True,False,1.62,3.68,thrice,6
1,32.59,36,False,False,5.32,2.59,twice,10
2,10.34,21,True,False,2.05,4.28,thrice,8
8,13.5,58,False,False,1.99,4.19,four times,6
6,29.79,40,True,True,5.27,4.8,thrice,4
8,10.5,78,True,False,2.13,3.32,twice,7
10,30.22,20,False,False,3.35,2.78,thrice,5
1,5.17,78,False,False,2.57,2.83,thrice,6
7,20.81,48,False,False,6.14,2.2,four times,4
1,16.77,98,False,True,6.36,0.67,thrice,9
1,39.35,52,True,False,8.18,2.65,twice,1
8,19.28,71,False,False,6.36,0.43,twice,5
4,24.07,30,False,True,0.55,3.72,four times,10
8,13.74,55,False,False,2.25,1.04,twice,2
10,8.81,97,True,True,9.67,2.99,four times,1
8,19.65,81,False,False,3.34,2.4,four times,7
4,11.67,46,False,True,2.67,1.27,thrice,3
9,33.62,84,True,False,0.64,0.79,thrice,2
8,31.74,80,False,False,2.32,1.72,twice,1
7,9.05,49,False,True,5.24,3.95,four times,3
4,39.05,35,True,False,0.54,1.75,twice,5
3,36.34,52,False,False,9.68,3.92,thrice,9
2,31.15,67,False,True,4.39,2.29,four times,8
8,17.92,91,True,True,4.12,1.42,thrice,4
5,38.39,89,False,True,6.43,0.47,four times,2
8,7.27,62,False,True,1.64,2.59,twice,3
8,10.84,43,True,True,8.13,0.24,four times,7
5,36.88,61,False,False,0.55,2.58,four times,2
3,27.11,41,True,True,3.92,3.93,twice,5
6,8.93,91,True,False,5.06,3.32,four times,5
10,29.09,78,True,True,4.35,3.1,thrice,4
1,24.05,21,True,False,9.52,2.36,four times,2
1,18.54,42,True,False,6.36,0.53,twice,2
9,7.4,64,False,False,8.92,0.75,thrice,6
9,17.35,45,True,True,2.05,3.56,twice,5
5,20.17,93,False,True,5.19,4.88,four times,3
7,7.51,38,True,True,3.41,2.74,twice,5
7,12.27,75,True,True,7.75,1.02,thrice,7
1,23.26,100,True,True,0.8,0.09,four times,7
3,13.16,21,False,True,0.04,4.94,thrice,6
4,19.51,81,True,True,4.54,3.93,thrice,10
7,13.62,89,False,True,4.09,4.13,four times,10
6,36.76,27,True,True,9.92,3.57,four times,3
10,6.28,35,True,False,5.61,2.34,twice,1
3,7.34,53,False,True,3.98,0.59,thrice,8
9,8.03,58,False,True,0.69,3.0,four times,6
4,14.52,26,False,False,4.46,3.35,four times,2
1,16.84,27,True,False,1.42,0.17,twice,2
4,37.7,74,False,True,0.35,1.89,four times,6
9,18.9,67,False,False,7.63,0.75,thrice,7
2,37.4,75,False,False,5.81,1.36,thrice,2
6,26.54,97,True,False,1.94,3.72,thrice,5
5,5.26,58,False,False,1.99,0.58,twice,1
10,36.96,65,True,False,7.36,3.41,twice,8
3,30.42,72,True,True,1.65,0.64,thrice,4
10,31.43,55,True,False,7.98,4.74,thrice,6
5,32.39,83,True,True,0.51,0.48,thrice,2
9,5.58,87,True,False,4.92,3.96,four times,4
2,27.85,56,True,True,8.73,4.76,four times,3
7,37.17,37,True,False,8.77,2.6,twice,4
1,10.97,55,False,False,4.2,2.2,thrice,7
4,21.94,70,False,True,3.27,1.9,four times,1
7,29.21,81,True,False,3.78,0.6,four times,8
2,8.45,68,True,False,5.39,2.98,twice,8
7,15.71,34,False,True,8.99,4.93,twice,6
4,24.82,38,True,False,7.29,3.28,twice,3
7,10.17,39,False,False,7.19,4.84,twice,8
1,37.83,24,False,False,3.41,2.73,thrice,1
10,20.84,78,False,True,0.21,1.56,four times,9
9,35.03,89,False,False,4.52,2.5,thrice,8
5,31.72,48,False,True,6.77,2.59,four times,5
7,32.52,49,True,True,2.58,0.86,four times,9
7,30.87,78,True,False,2.41,0.17,four times,6
2,37.2,41,False,False,3.73,0.02,thrice,8
9,14.2,61,False,True,2.85,1.87,four times,4
3,18.63,32,True,False,7.89,1.05,four times,8
6,33.23,68,True,False,5.96,0.88,four times,8
4,38.14,23,False,False,2.57,3.2,thrice,3
7,27.56,44,True,False,8.28,4.46,twice,9
2,18.66,32,False,False,9.49,4.67,thrice,5
10,20.74,27,True,True,5.98,2.96,four times,6
6,10.0,77,False,True,3.26,4.24,four times,4
3,20.21,25,False,False,0.73,1.83,thrice,3
2,17.08,75,False,False,3.09,4.17,thrice,1
4,12.74,68,True,True,9.68,2.11,four times,7
2,26.6,68,True,True,1.76,3.43,thrice,3
9,12.11,45,False,False,6.8,1.0,thrice,4
5,32.84,46,False,True,5.69,0.64,thrice,9
9,37.04,84,False,False,1.55,2.88,twice,6
8,21.49,45,True,False,4.0,1.85,twice,7
9,19.04,70,True,False,0.35,1.19,twice,3
2,13.3,66,False,False,7.63,4.7,four times,10
4,23.63,87,True,True,5.07,4.09,thrice,1
7,38.79,38,True,False,7.64,2.05,thrice,8
4,26.06,100,False,False,8.14,4.6,four times,4
6,27.15,94,True,True,9.29,0.83,four times,6
2,23.06,95,True,False,5.9,3.43,twice,8
3,23.92,83,False,True,4.09,1.83,twice,4
5,17.89,63,True,True,7.45,2.14,thrice,9
4,23.27,95,False,True,5.22,3.3,four times,6
7,18.24,32,False,True,4.93,3.6,four times,1
10,19.21,21,True,False,4.83,1.58,thrice,10
5,9.43,92,True,True,1.05,4.63,twice,8
9,23.01,57,True,False,3.55,4.53,four times,7
9,22.38,81,True,True,0.08,1.98,thrice,6
1,28.02,61,True,False,2.41,0.7,four times,10
8,17.62,34,True,True,6.7,4.1,four times,3
10,13.28,49,True,False,3.57,2.67,twice,7
6,18.12,79,False,False,4.9,1.09,four times,9
2,8.75,36,False,True,1.28,0.38,twice,10
5,32.11,41,False,True,6.27,3.76,thrice,8
6,18.41,96,False,True,0.11,3.05,four times,5
1,21.29,82,False,False,0.1,4.88,twice,2
10,39.37,75,False,False,8.08,1.15,four times,9
1,33.28,89,False,True,4.71,1.12,twice,3
9,31.27,95,False,False,3.22,2.44,twice,2
8,11.51,58,True,True,9.29,0.25,four times,3
6,12.78,92,True,True,8.22,3.4,thrice,10
2,7.04,96,False,True,3.42,3.25,four times,9
1,38.22,70,True,True,5.35,4.43,thrice,7
4,26.94,59,True,False,7.28,1.39,four times,5
4,34.56,42,True,True,3.06,3.64,four times,9
6,11.78,21,True,False,9.47,1.12,twice,1
9,9.37,69,False,False,8.59,1.51,four times,4
3,8.48,55,True,True,8.15,4.94,thrice,5
7,34.86,57,True,True,0.51,0.09,twice,2
7,23.47,32,True,True,0.7,0.03,four times,6
3,28.42,54,False,False,9.97,3.58,twice,7
5,6.29,40,False,False,4.05,4.7,four times,7
6,30.87,25,False,True,5.57,3.21,four times,5
4,8.19,73,True,True,3.43,4.3,four times,3
7,23.03,76,False,True,1.31,1.99,twice,5
6,15.39,46,True,True,1.77,4.5,twice,2
8,24.07,30,False,False,7.8,0.01,twice,1
10,18.3,50,False,True,4.86,0.74,thrice,3
10,37.28,36,True,True,4.94,2.4,twice,3
6,8.3,93,True,False,9.52,0.6,four times,10
4,12.51,30,True,True,3.46,1.62,twice,7
9,16.99,51,True,True,9.25,1.07,four times,9
7,21.62,40,False,False,9.89,0.45,twice,5
6,8.56,39,False,False,8.5,0.52,four times,9
10,5.47,43,True,True,5.17,0.29,twice,3
3,11.55,27,True,True,7.85,2.47,twice,2
1,18.45,22,False,True,5.61,3.5,thrice,7
8,22.67,89,True,True,8.97,0.88,twice,3
2,17.97,49,True,True,3.21,1.18,twice,8
2,25.17,35,True,True,2.91,4.22,four times,9
10,5.7,65,False,False,4.92,1.0,thrice,6
1,6.37,55,True,True,8.68,3.05,twice,7
2,38.72,64,False,True,1.29,0.59,twice,5
7,18.6,100,False,False,9.02,3.73,thrice,2
9,35.16,45,False,False,4.67,1.8,thrice,9
10,23.51,91,True,False,4.2,4.99,thrice,10
2,23.54,22,True,False,3.27,2.08,four times,9
3,29.08,71,False,True,2.96,4.2,thrice,10
2,39.8,57,True,False,0.49,4.2,thrice,10
6,22.07,41,False,True,3.65,0.71,four times,2
3,22.44,60,True,False,1.07,3.11,twice,10
10,28.14,29,True,True,9.95,3.92,thrice,2
5,16.93,53,True,False,6.46,3.5,twice,5
7,28.84,29,True,True,1.89,3.78,twice,3
6,11.72,25,True,True,4.54,1.59,four times,5
4,13.69,68,False,True,7.86,3.7,thrice,1
3,32.51,67,True,True,8.41,2.7,thrice,6
6,21.89,22,False,False,8.59,1.0,four times,9
8,37.85,23,False,True,4.63,1.1,thrice,7
6,14.53,54,False,True,4.35,1.65,four times,4
8,32.74,85,True,True,1.18,0.33,thrice,6
10,14.66,64,False,False,5.68,4.68,four times,5
6,14.71,54,True,True,1.42,1.3,twice,5
9,17.55,65,False,False,9.84,0.61,four times,6
2,5.25,41,True,False,5.05,4.31,twice,7
1,10.23,33,False,True,1.53,1.99,twice,3
3,32.41,56,True,False,2.94,1.12,twice,10
1,8.03,22,True,True,2.6,4.32,thrice,5
1,5.64,45,True,False,5.74,1.05,four times,7
2,30.19,78,True,False,6.48,1.3,twice,9
5,21.54,70,True,True,7.79,2.46,thrice,1
9,25.95,74,True,True,3.89,0.29,thrice,3
4,20.74,31,True,False,4.01,0.59,twice,1
2,28.54,79,True,True,0.43,1.24,twice,3
1,36.52,31,True,False,9.89,0.78,four times,1
4,36.3,29,True,True,9.05,2.18,thrice,9
5,21.39,69,True,False,0.96,4.69,twice,3
3,39.0,91,True,False,8.29,3.21,thrice,9
2,28.06,67,False,False,4.11,2.95,thrice,8
7,25.28,36,True,True,2.92,1.05,twice,1
6,22.99,93,False,False,6.6,1.98,four times,1
5,5.86,100,False,False,5.63,4.76,four times,3
5,7.25,93,False,True,2.91,1.19,four times,6
1,19.54,26,True,True,4.09,4.27,four times,4
3,37.57,31,True,False,4.7,4.09,four times,2
9,19.59,46,False,True,3.92,2.4,four times,5
2,36.25,42,True,False,3.87,4.8,thrice,2
7,36.64,57,False,True,0.64,0.11,twice,8
7,36.33,63,False,True,0.69,1.94,thrice,6
5,22.11,85,True,False,1.99,3.44,thrice,4
8,22.49,90,True,False,0.11,0.13,four times,8
8,20.93,78,False,True,2.45,0.24,four times,5
5,5.08,34,True,False,8.96,4.36,twice,2
9,31.83,87,True,False,7.88,3.42,thrice,5
5,11.53,49,False,True,9.32,4.91,thrice,2
5,5.57,47,False,True,4.04,0.84,twice,1
9,38.23,91,True,False,4.97,1.34,twice,10
3,34.79,33,True,False,4.86,0.43,twice,2
3,7.35,25,True,False,3.31,2.66,thrice,8
8,24.69,35,True,False,4.82,0.25,twice,1
7,22.01,91,True,False,6.96,3.58,four times,5
2,22.52,23,False,False,0.42,1.54,thrice,3
4,29.22,29,False,True,0.64,2.82,thrice,3
9,16.4,32,False,False,7.36,0.16,four times,10
1,33.05,93,False,True,8.93,2.33,twice,7
3,19.14,42,True,True,7.23,4.54,twice,4
1,12.67,76,True,False,7.06,3.42,thrice,3
10,10.63,39,True,False,3.46,3.5,twice,10
9,8.12,62,False,True,4.14,2.83,four times,9
9,34.95,20,True,False,7.98,1.79,thrice,2
9,39.79,53,False,True,7.2,0.49,twice,6
6,25.67,33,False,True,3.27,1.86,twice,10
7,32.88,71,False,False,4.75,1.36,four times,2
7,14.87,91,False,False,3.16,1.59,twice,2
9,39.98,51,False,True,6.37,3.89,twice,1
8,11.66,38,True,True,7.27,4.93,four times,7
9,36.78,61,False,True,3.97,3.24,thrice,5
2,10.26,23,False,True,4.79,0.62,four times,3
6,18.98,76,False,True,7.54,1.7,twice,9
5,17.61,51,False,True,5.49,2.23,twice,4
5,7.09,84,False,False,6.45,3.91,thrice,7
9,24.29,69,True,False,0.17,4.42,thrice,9
2,19.2,82,False,False,8.97,1.19,twice,4
3,20.06,91,True,True,4.51,3.49,twice,4
1,25.33,87,True,False,2.36,3.49,four times,6
8,8.09,86,True,True,5.03,0.25,four times,8
9,39.35,68,True,True,7.45,3.58,thrice,3
2,37.8,31,False,False,8.83,0.65,thrice,7
10,14.61,66,False,True,7.82,0.91,four times,2
10,38.05,30,True,True,3.71,3.77,thrice,5
5,11.97,62,True,True,4.77,3.69,twice,7
1,16.85,38,True,False,5.11,3.09,twice,4
7,17.8,31,False,True,5.29,4.98,twice,10
1,18.34,96,False,False,4.37,1.99,twice,2
8,10.09,71,False,True,4.86,0.26,four times,4
3,9.32,95,False,False,4.36,3.26,four times,1
5,38.88,29,False,True,5.11,2.69,twice,4
6,6.0,64,False,True,7.28,0.09,thrice,7
4,12.93,63,False,False,1.15,1.25,thrice,8
8,14.74,45,True,False,9.44,3.87,twice,2
1,29.15,36,True,False,7.82,1.0,four times,5
9,18.05,92,False,False,6.39,4.01,four times,4
9,37.92,78,True,True,4.75,0.25,twice,7
7,11.84,81,True,False,5.1,0.68,thrice,9
6,27.22,79,True,True,0.28,4.15,four times,8
8,11.31,49,False,True,1.21,0.55,twice,6
3,28.43,69,True,True,9.19,0.81,four times,8
1,28.47,24,False,True,1.96,4.33,twice,6
4,19.41,53,True,False,7.76,0.73,thrice,10
2,11.23,41,False,False,7.46,1.65,twice,9
4,22.81,80,True,False,9.5,4.24,four times,2
3,39.92,72,False,False,7.58,2.48,four times,10
4,20.62,92,True,True,3.73,2.66,thrice,8
5,34.26,37,True,True,8.58,4.06,thrice,6
1,15.78,93,True,True,6.82,0.07,thrice,2
5,19.89,42,False,False,9.07,2.8,twice,5
2,12.3,92,False,False,1.63,0.95,four times,4
4,32.62,56,False,True,5.98,3.08,thrice,9
8,19.32,95,True,True,1.56,0.51,four times,1
2,32.76,21,False,True,7.92,3.0,four times,3
5,14.54,60,False,True,8.14,1.61,four times,6
1,39.88,81,True,False,8.52,3.08,four times,7
7,5.99,40,True,True,9.89,0.96,twice,9
4,28.94,39,False,True,1.05,0.99,twice,3
4,29.11,66,False,False,8.18,1.27,four times,4
8,7.48,56,True,True,3.77,4.48,four times,1
8,31.4,30,True,False,7.15,1.47,twice,3
1,18.68,41,True,True,9.91,2.78,four times,4
3,6.84,73,True,False,6.57,0.57,twice,6
1,24.34,72,False,True,8.14,1.4,twice,10
7,30.18,45,True,False,7.57,1.37,four times,7
8,22.14,58,False,True,9.73,3.99,four times,8
8,33.04,35,False,False,4.0,1.51,four times,5
8,38.06,91,True,True,2.04,0.05,thrice,5
2,28.64,35,True,True,8.76,3.57,twice,2
10,20.0,40,False,False,4.18,2.14,thrice,6
1,16.21,62,False,True,1.95,3.24,four times,8
4,9.06,100,True,False,5.75,1.01,twice,10
1,34.79,42,True,True,3.17,3.53,four times,9
4,37.64,55,False,False,4.94,1.51,thrice,7
9,29.22,51,True,True,2.69,4.55,thrice,3
5,20.1,92,True,True,9.52,2.03,four times,7
6,9.82,64,False,False,5.29,1.86,twice,3
8,28.88,46,True,True,4.04,3.37,thrice,6
7,36.24,33,True,False,0.28,2.55,four times,4
6,23.48,88,True,False,1.21,4.63,twice,1
6,31.85,55,True,False,1.65,4.06,thrice,9
9,5.58,36,True,False,2.44,3.95,four times,7
10,32.52,98,False,False,0.82,0.09,four times,3
8,14.41,56,False,True,5.41,2.32,twice,10
7,14.2,78,False,False,6.76,1.66,twice,9
5,18.68,20,True,False,5.33,3.4,thrice,2
2,23.42,64,True,False,5.05,0.72,four times,10
6,6.21,75,True,False,6.7,1.13,thrice,4
5,7.79,62,False,True,8.22,4.05,four times,1
4,32.08,44,False,True,2.53,2.76,twice,8
1,37.15,79,True,True,6.68,4.08,thrice,1
4,34.25,76,True,True,1.37,2.4,twice,4
10,39.55,46,False,False,5.48,2.71,thrice,6
1,39.28,97,False,False,0.01,0.87,four times,8
4,21.78,63,True,False,0.71,0.15,four times,8
8,23.6,25,False,False,0.24,1.52,thrice,6
5,15.71,38,True,True,0.32,0.64,twice,7
4,17.06,72,False,True,6.97,3.1,thrice,2
1,10.49,32,True,False,0.8,2.47,twice,1
9,8.95,53,False,False,6.64,3.15,twice,6
4,25.19,63,True,True,4.26,0.35,twice,2
10,35.4,70,True,False,9.66,2.6,four times,2
7,29.17,34,True,True,5.54,4.9,four times,3
3,5.93,84,True,False,6.49,0.13,twice,2
3,16.76,61,True,False,8.54,0.5,four times,1
3,37.82,41,True,True,8.4,0.46,four times,3
8,39.51,78,False,True,3.19,2.64,twice,5
8,18.76,83,False,False,0.1,0.67,four times,2
4,37.64,94,False,False,4.34,0.49,four times,3
7,29.51,36,False,True,0.25,0.16,thrice,1
2,13.47,50,False,True,2.94,0.94,four times,8
4,33.57,23,False,False,1.41,3.31,twice,7
5,38.69,32,True,False,4.89,4.09,four times,6
8,21.47,85,False,True,0.27,2.12,twice,1
